timestamp,altitude,groundspeed,track,CAS,weight,fuelflow,TAS,vertical_rate
2011-07-23 13:23:05+00:00,232.0,169.0,252.24609375,164.875,69454.0647216797,2.1182756866455,163.47859640517802,1920.0
2011-07-23 13:23:10+00:00,264.0,169.0,252.24609375,165.0,69454.0647216797,2.1228116088867224,163.47859640517802,1920.0
2011-07-23 13:23:15+00:00,432.0,167.0,252.24609375,165.375,69435.9210266113,2.1218036261664444,163.67477981746006,2040.0
2011-07-23 13:23:20+00:00,636.0,164.0,252.861328125,164.5,69417.777331543,2.1192836693657777,163.83683781826838,2520.0
2011-07-23 13:23:25+00:00,852.0,163.0,253.65234375,161.0,69417.777331543,2.11172379896375,162.98875874002343,2640.0
2011-07-23 13:23:30+00:00,1072.0,162.0,253.65234375,156.875,69417.777331543,2.0950920840793055,162.30876662024102,2640.0
2011-07-23 13:23:35+00:00,1268.0,163.0,252.7734375,158.375,69399.6336364746,2.092572127278639,162.30876662024102,2280.0
2011-07-23 13:23:40+00:00,1424.0,167.0,251.455078125,160.875,69381.4899414063,1.8340245595296112,163.5081443425131,1440.0
2011-07-23 13:23:45+00:00,1520.0,173.0,250.751953125,159.125,69381.4899414063,1.7841294148763056,163.83998590447112,1080.0
2011-07-23 13:23:50+00:00,1590.0,179.0,249.43359375,167.125,69363.3462463379,1.7901773111979167,173.84806204004337,840.0
2011-07-23 13:23:55+00:00,1676.0,185.0,248.994140625,175.625,69354.2743988037,1.7826174407958888,179.91398269963395,1080.0
2011-07-23 13:24:00+00:00,1768.0,190.0,248.73046875,181.25,69345.2025512695,1.7730416049533333,185.9170076859562,960.0
2011-07-23 13:24:05+00:00,1844.0,196.0,249.2578125,187.875,69381.4899414063,1.7775775271945555,192.9155995593424,960.0
2011-07-23 13:24:10+00:00,1948.0,201.0,249.9609375,195.5,69417.777331543,1.7886653371175,201.16280107796595,1200.0
2011-07-23 13:24:15+00:00,2048.0,207.0,250.48828125,199.375,69454.0647216797,1.8012651211208888,205.30923210470624,1080.0
2011-07-23 13:24:20+00:00,2140.0,213.0,250.751953125,204.5,69472.2084167481,1.80832100016275,210.85665637868675,600.0
2011-07-23 13:24:25+00:00,2196.0,222.0,250.927734375,212.125,69472.2084167481,1.8491443003336667,218.8795458739273,480.0
2011-07-23 13:24:30+00:00,2230.0,231.0,250.83984375,219.5,69454.0647216797,1.8970234795464445,226.58374859740363,600.0
2011-07-23 13:24:35+00:00,2316.0,237.0,250.83984375,225.875,69454.0647216797,1.9222230475531668,233.43665563408703,1200.0
2011-07-23 13:24:40+00:00,2458.0,240.0,250.83984375,228.875,69435.9210266113,1.9156711598714167,237.0104319177937,2040.0
2011-07-23 13:24:45+00:00,2652.0,242.0,250.83984375,231.25,69435.9210266113,1.9116392289903332,240.1288173669592,2280.0
2011-07-23 13:24:50+00:00,2832.0,246.0,250.83984375,232.625,69417.777331543,1.9030713758680555,242.17558735581844,1920.0
2011-07-23 13:24:55+00:00,2972.0,252.0,250.83984375,236.0,69417.777331543,1.892991548665361,246.17063584573933,1560.0
2011-07-23 13:25:00+00:00,3076.0,257.0,247.236328125,241.25,69399.6336364746,1.887951635064028,252.00218480847371,1200.0
2011-07-23 13:25:05+00:00,3176.0,261.0,238.447265625,245.25,69454.0647216797,1.8934955400255,256.53097200455994,1200.0
2011-07-23 13:25:10+00:00,3314.0,264.0,228.779296875,247.25,69472.2084167481,1.887447643703889,259.3469963052668,1800.0
2011-07-23 13:25:15+00:00,3468.0,266.0,219.462890625,248.75,69472.2084167481,1.8768638251410557,261.2642684586572,1920.0
2011-07-23 13:25:20+00:00,3638.0,268.0,210.146484375,249.25,69472.2084167481,1.8693039547390278,262.4238497929797,2160.0
2011-07-23 13:25:25+00:00,3820.0,269.0,201.005859375,249.25,69481.2802642822,1.8647680324978333,263.1078777788884,2280.0
2011-07-23 13:25:30+00:00,4012.0,270.0,191.77734375,249.75,69472.2084167481,1.8567041707356666,264.3586872757813,2400.0
2011-07-23 13:25:35+00:00,4212.0,270.0,185.361328125,248.875,69454.0647216797,1.840576447211361,264.19357265321867,2400.0
2011-07-23 13:25:40+00:00,4424.0,272.0,182.98828125,247.125,69435.9210266113,1.8335205681695,264.259928738036,2400.0
